ds;Energia
2024-09-04 11:00:00;67,15942666383641
2024-09-04 12:00:00;93,82500118020052
2024-09-04 13:00:00;105,2786716282688
2024-09-04 14:00:00;101,03080199363922
2024-09-04 15:00:00;96,64861280325016
2024-09-04 16:00:00;93,2463433385179
2024-09-04 17:00:00;86,53348544242631
2024-09-04 18:00:00;71,71220187248981
2024-09-04 19:00:00;48,86066325308379
2024-09-04 20:00:00;19,000490496313393
2024-09-04 21:00:00;6,004394991325179
2024-09-04 22:00:00;0,0
2024-09-04 23:00:00;0,0
2024-09-05 00:00:00;0,0
2024-09-05 01:00:00;0,0
2024-09-05 02:00:00;0,0
2024-09-05 03:00:00;0,0
2024-09-05 04:00:00;0,0
2024-09-05 05:00:00;0,0
2024-09-05 06:00:00;0,0
2024-09-05 07:00:00;0,0
2024-09-05 08:00:00;1,8878059826797031
2024-09-05 09:00:00;11,680080408979036
2024-09-05 10:00:00;33,399341161559256
2024-09-05 11:00:00;67,00941186251295
2024-09-05 12:00:00;94,60089639726179
2024-09-05 13:00:00;103,90643005970301
2024-09-05 14:00:00;102,2254286647154
2024-09-05 15:00:00;100,86929741504878
2024-09-05 16:00:00;96,38896846774173
2024-09-05 17:00:00;84,8593988955279
2024-09-05 18:00:00;63,62668277325182
2024-09-05 19:00:00;39,68641135693804
2024-09-05 20:00:00;15,053035889570525
2024-09-05 21:00:00;5,051645464451658
2024-09-05 22:00:00;0,0
2024-09-05 23:00:00;0,0
2024-09-06 00:00:00;0,0
2024-09-06 01:00:00;0,0
2024-09-06 02:00:00;0,0
2024-09-06 03:00:00;0,0
2024-09-06 04:00:00;0,0
2024-09-06 05:00:00;0,0
2024-09-06 06:00:00;0,0
2024-09-06 07:00:00;0,0
2024-09-06 08:00:00;3,713387455047307
2024-09-06 09:00:00;14,426008320604184
2024-09-06 10:00:00;36,184444469969556
2024-09-06 11:00:00;64,70984628947558
2024-09-06 12:00:00;85,39895774128651
2024-09-06 13:00:00;94,70617906454108
2024-09-06 14:00:00;95,32638985219518
2024-09-06 15:00:00;94,89817100766209
2024-09-06 16:00:00;92,1655744761509
2024-09-06 17:00:00;83,59794997873466
2024-09-06 18:00:00;68,58342012318076
2024-09-06 19:00:00;50,854319778100226
2024-09-06 20:00:00;21,731720934814867
2024-09-06 21:00:00;8,388674295323659
2024-09-06 22:00:00;0,0
2024-09-06 23:00:00;0,0
2024-09-07 00:00:00;0,0
2024-09-07 01:00:00;0,0
2024-09-07 02:00:00;0,0
2024-09-07 03:00:00;0,0
2024-09-07 04:00:00;0,0
2024-09-07 05:00:00;0,0
2024-09-07 06:00:00;0,0
2024-09-07 07:00:00;0,0
2024-09-07 08:00:00;3,7594081409286972
2024-09-07 09:00:00;10,09810251221368
2024-09-07 10:00:00;19,02090435028655
2024-09-07 11:00:00;29,534148616352724
2024-09-07 12:00:00;39,90540587307237
2024-09-07 13:00:00;48,399849748626174
2024-09-07 14:00:00;51,87735239566951
2024-09-07 15:00:00;53,67933170350039
2024-09-07 16:00:00;51,49587263317483
2024-09-07 17:00:00;45,919690784825946
2024-09-07 18:00:00;37,13001573682961
2024-09-07 19:00:00;27,632592759289803
2024-09-07 20:00:00;13,6936137013179
2024-09-07 21:00:00;5,929095670955197
2024-09-07 22:00:00;0,0
2024-09-07 23:00:00;0,0
2024-09-08 00:00:00;0,0
2024-09-08 01:00:00;0,0
2024-09-08 02:00:00;0,0
2024-09-08 03:00:00;0,0
2024-09-08 04:00:00;0,0
2024-09-08 05:00:00;0,0
2024-09-08 06:00:00;0,0
2024-09-08 07:00:00;0,0
2024-09-08 08:00:00;3,0266531832525403
2024-09-08 09:00:00;8,993746309357638
2024-09-08 10:00:00;17,861768729990196
2024-09-08 11:00:00;28,179045927533142
2024-09-08 12:00:00;38,10849410892693
2024-09-08 13:00:00;46,262878891839755
2024-09-08 14:00:00;49,61723703445514
2024-09-08 15:00:00;51,30889349879396
2024-09-08 16:00:00;50,28132244201044
2024-09-08 17:00:00;45,46165507884217
2024-09-08 18:00:00;37,50160443858453
2024-09-08 19:00:00;28,659780671456236
2024-09-08 20:00:00;14,220057826121007
2024-09-08 21:00:00;5,8455222513544465
2024-09-08 22:00:00;0,0
2024-09-08 23:00:00;0,0
2024-09-09 00:00:00;0,0
2024-09-09 01:00:00;0,0
2024-09-09 02:00:00;0,0
2024-09-09 03:00:00;0,0
2024-09-09 04:00:00;0,0
2024-09-09 05:00:00;0,0
2024-09-09 06:00:00;0,0
2024-09-09 07:00:00;0,0
2024-09-09 08:00:00;0,0
2024-09-09 09:00:00;11,08596222587267
2024-09-09 10:00:00;45,882735574259414
2024-09-09 11:00:00;91,12242676618487
2024-09-09 12:00:00;115,15876713398623
2024-09-09 13:00:00;121,67056533101923
2024-09-09 14:00:00;118,61825286153588
2024-09-09 15:00:00;116,84498659375885
2024-09-09 16:00:00;113,67517644170405
2024-09-09 17:00:00;104,64630056026782
2024-09-09 18:00:00;88,18009504678548
2024-09-09 19:00:00;64,6118935436207
2024-09-09 20:00:00;22,85834171698193
2024-09-09 21:00:00;5,770047323034969
2024-09-09 22:00:00;0,0
2024-09-09 23:00:00;0,0
2024-09-10 00:00:00;0,0
2024-09-10 01:00:00;0,0
2024-09-10 02:00:00;0,0
2024-09-10 03:00:00;0,0
2024-09-10 04:00:00;0,0
2024-09-10 05:00:00;0,0
2024-09-10 06:00:00;0,0
2024-09-10 07:00:00;0,0
2024-09-10 08:00:00;0,0
2024-09-10 09:00:00;11,450771776590255
2024-09-10 10:00:00;44,921854487075166
2024-09-10 11:00:00;89,24571145179603
2024-09-10 12:00:00;114,23203153017658
2024-09-10 13:00:00;121,15251731876245
2024-09-10 14:00:00;117,14838239554155
2024-09-10 15:00:00;114,29359009865424
2024-09-10 16:00:00;110,58128365877656
2024-09-10 17:00:00;101,68183767798656
2024-09-10 18:00:00;85,75508154037223
2024-09-10 19:00:00;62,38220168950072
2024-09-10 20:00:00;21,980573363608848
2024-09-10 21:00:00;5,626193623991532
2024-09-10 22:00:00;0,0
2024-09-10 23:00:00;0,0
2024-09-11 00:00:00;0,0
2024-09-11 01:00:00;0,0
2024-09-11 02:00:00;0,0
2024-09-11 03:00:00;0,0
2024-09-11 04:00:00;0,0
2024-09-11 05:00:00;0,0
2024-09-11 06:00:00;0,0
2024-09-11 07:00:00;0,0
2024-09-11 08:00:00;1,023739610612704
2024-09-11 09:00:00;13,276073872674571
2024-09-11 10:00:00;44,60652646721767
2024-09-11 11:00:00;85,60223420562964
2024-09-11 12:00:00;109,66100677851199
2024-09-11 13:00:00;116,42259702089991
2024-09-11 14:00:00;114,79707861546194
2024-09-11 15:00:00;114,27096632126471
2024-09-11 16:00:00;109,61696339252946
2024-09-11 17:00:00;96,91802732649414
2024-09-11 18:00:00;80,2015462756401
2024-09-11 19:00:00;52,43702177257941
2024-09-11 20:00:00;17,193580482160314
2024-09-11 21:00:00;3,8568317823123746
2024-09-11 22:00:00;0,0
2024-09-11 23:00:00;0,0
2024-09-12 00:00:00;0,0
2024-09-12 01:00:00;0,0
2024-09-12 02:00:00;0,0
2024-09-12 03:00:00;0,0
2024-09-12 04:00:00;0,0
2024-09-12 05:00:00;0,0
2024-09-12 06:00:00;0,0
2024-09-12 07:00:00;0,0
2024-09-12 08:00:00;0,0
2024-09-12 09:00:00;10,09819829836795
2024-09-12 10:00:00;36,84859601558376
2024-09-12 11:00:00;76,13989404740266
2024-09-12 12:00:00;102,89742783311159
2024-09-12 13:00:00;111,13370521668001
2024-09-12 14:00:00;109,27393949035155
2024-09-12 15:00:00;108,07044575813721
2024-09-12 16:00:00;106,21587985161199
2024-09-12 17:00:00;97,96754253509641
2024-09-12 18:00:00;81,39741360547634
2024-09-12 19:00:00;57,87707781197402
2024-09-12 20:00:00;20,46766526625183
2024-09-12 21:00:00;5,123751913012633
2024-09-12 22:00:00;0,0
2024-09-12 23:00:00;0,0
2024-09-13 00:00:00;0,0
2024-09-13 01:00:00;0,0
2024-09-13 02:00:00;0,0
2024-09-13 03:00:00;0,0
2024-09-13 04:00:00;0,0
2024-09-13 05:00:00;0,0
2024-09-13 06:00:00;0,0
2024-09-13 07:00:00;0,0
2024-09-13 08:00:00;0,0
2024-09-13 09:00:00;13,953971871737911
2024-09-13 10:00:00;49,99487622828813
2024-09-13 11:00:00;92,34779623153635
2024-09-13 12:00:00;115,4200352728718
2024-09-13 13:00:00;121,83878406289946
2024-09-13 14:00:00;118,80026479963102
2024-09-13 15:00:00;117,71481609944111
2024-09-13 16:00:00;115,01784289482755
2024-09-13 17:00:00;105,28199221495017
2024-09-13 18:00:00;88,58259758951975
2024-09-13 19:00:00;67,26261115821262
2024-09-13 20:00:00;27,592107144751598
2024-09-13 21:00:00;8,708109716701177
2024-09-13 22:00:00;0,0
2024-09-13 23:00:00;0,0
2024-09-14 00:00:00;0,0
2024-09-14 01:00:00;0,0
2024-09-14 02:00:00;0,0
2024-09-14 03:00:00;0,0
2024-09-14 04:00:00;0,0
2024-09-14 05:00:00;0,0
2024-09-14 06:00:00;0,0
2024-09-14 07:00:00;0,0
2024-09-14 08:00:00;2,886791714281722
2024-09-14 09:00:00;8,656664569678556
2024-09-14 10:00:00;17,610855758568043
2024-09-14 11:00:00;28,944632729896767
2024-09-14 12:00:00;40,89130083025746
2024-09-14 13:00:00;51,27270913870703
2024-09-14 14:00:00;55,362663894908586
2024-09-14 15:00:00;57,09297235311815
2024-09-14 16:00:00;55,765909920649804
2024-09-14 17:00:00;49,96759998054833
2024-09-14 18:00:00;40,37820633055008
2024-09-14 19:00:00;29,945789614328913
2024-09-14 20:00:00;14,545490144942656
2024-09-14 21:00:00;6,121950829776004
2024-09-14 22:00:00;0,0
2024-09-14 23:00:00;0,0
2024-09-15 00:00:00;0,0
2024-09-15 01:00:00;0,0
2024-09-15 02:00:00;0,0
2024-09-15 03:00:00;0,0
2024-09-15 04:00:00;0,0
2024-09-15 05:00:00;0,0
2024-09-15 06:00:00;0,0
2024-09-15 07:00:00;0,0
2024-09-15 08:00:00;2,3075637169189323
2024-09-15 09:00:00;7,7883220300102085
2024-09-15 10:00:00;16,688680259888482
2024-09-15 11:00:00;28,44955514968307
2024-09-15 12:00:00;40,80532135368635
2024-09-15 13:00:00;51,07448197306756
2024-09-15 14:00:00;54,90050482304574
2024-09-15 15:00:00;56,35698803366945
2024-09-15 16:00:00;54,67534806432003
2024-09-15 17:00:00;48,62315008045722
2024-09-15 18:00:00;39,168500182044504
2024-09-15 19:00:00;29,150919616231253
2024-09-15 20:00:00;14,160143586624997
2024-09-15 21:00:00;5,677464303376018
2024-09-15 22:00:00;0,0
2024-09-15 23:00:00;0,0
2024-09-16 00:00:00;0,0
2024-09-16 01:00:00;0,0
2024-09-16 02:00:00;0,0
2024-09-16 03:00:00;0,0
2024-09-16 04:00:00;0,0
2024-09-16 05:00:00;0,0
2024-09-16 06:00:00;0,0
2024-09-16 07:00:00;0,0
2024-09-16 08:00:00;3,3602900423119757
2024-09-16 09:00:00;19,683432092523603
2024-09-16 10:00:00;55,69869084657933
2024-09-16 11:00:00;93,62930550578105
2024-09-16 12:00:00;112,76520797613713
2024-09-16 13:00:00;117,04528000358329
2024-09-16 14:00:00;115,23121795657804
2024-09-16 15:00:00;116,92406034473161
2024-09-16 16:00:00;112,21220257881718
2024-09-16 17:00:00;98,86073473992971
2024-09-16 18:00:00;79,37557770612271
2024-09-16 19:00:00;58,4065745502888
2024-09-16 20:00:00;20,429366768902796
2024-09-16 21:00:00;4,8729381486788315
2024-09-16 22:00:00;0,0
2024-09-16 23:00:00;0,0
2024-09-17 00:00:00;0,0
2024-09-17 01:00:00;0,0
2024-09-17 02:00:00;0,0
2024-09-17 03:00:00;0,0
2024-09-17 04:00:00;0,0
2024-09-17 05:00:00;0,0
2024-09-17 06:00:00;0,0
2024-09-17 07:00:00;0,0
2024-09-17 08:00:00;4,145478796960185
2024-09-17 09:00:00;17,044666081299603
2024-09-17 10:00:00;45,157689121379285
2024-09-17 11:00:00;81,12900255622948
2024-09-17 12:00:00;106,18287467959773
2024-09-17 13:00:00;116,93447822931986
2024-09-17 14:00:00;115,87407988909432
2024-09-17 15:00:00;113,6989678979266
2024-09-17 16:00:00;109,3960713982915
2024-09-17 17:00:00;99,69005126360112
2024-09-17 18:00:00;83,13340537550594
2024-09-17 19:00:00;59,650882306713136
2024-09-17 20:00:00;21,247417016333845
2024-09-17 21:00:00;5,898648217322237
2024-09-17 22:00:00;0,0
2024-09-17 23:00:00;0,0
2024-09-18 00:00:00;0,0
2024-09-18 01:00:00;0,0
2024-09-18 02:00:00;0,0
2024-09-18 03:00:00;0,0
2024-09-18 04:00:00;0,0
2024-09-18 05:00:00;0,0
2024-09-18 06:00:00;0,0
2024-09-18 07:00:00;0,0
2024-09-18 08:00:00;0,0
2024-09-18 09:00:00;8,609297176080581
2024-09-18 10:00:00;30,143635915974013
2024-09-18 11:00:00;66,25374576898444
2024-09-18 12:00:00;96,11067776086871
2024-09-18 13:00:00;109,50743876698965
2024-09-18 14:00:00;110,87805653217828
2024-09-18 15:00:00;110,53568944934393
2024-09-18 16:00:00;106,90415354374323
2024-09-18 17:00:00;97,17741623225784
2024-09-18 18:00:00;80,69640491607261
2024-09-18 19:00:00;57,46036242844423
2024-09-18 20:00:00;20,98010066599292
2024-09-18 21:00:00;6,346300248058581
2024-09-18 22:00:00;0,0
2024-09-18 23:00:00;0,0
2024-09-19 00:00:00;0,0
2024-09-19 01:00:00;0,0
2024-09-19 02:00:00;0,0
2024-09-19 03:00:00;0,0
2024-09-19 04:00:00;0,0
2024-09-19 05:00:00;0,0
2024-09-19 06:00:00;0,0
2024-09-19 07:00:00;0,0
2024-09-19 08:00:00;0,0
2024-09-19 09:00:00;6,045903465153627
2024-09-19 10:00:00;23,104856507487174
2024-09-19 11:00:00;52,48391593696284
2024-09-19 12:00:00;81,29629991653054
2024-09-19 13:00:00;97,74316574934119
2024-09-19 14:00:00;101,62493157985918
2024-09-19 15:00:00;101,72232329252478
2024-09-19 16:00:00;94,72799094024202
2024-09-19 17:00:00;78,33871539237498
2024-09-19 18:00:00;49,9592757076177
2024-09-19 19:00:00;23,608475019789964
2024-09-19 20:00:00;7,674310279267381
2024-09-19 21:00:00;1,5733879312877674
2024-09-19 22:00:00;0,0
2024-09-19 23:00:00;0,0
2024-09-20 00:00:00;0,0
2024-09-20 01:00:00;0,0
2024-09-20 02:00:00;0,0
2024-09-20 03:00:00;0,0
2024-09-20 04:00:00;0,0
2024-09-20 05:00:00;0,0
2024-09-20 06:00:00;0,0
2024-09-20 07:00:00;0,0
2024-09-20 08:00:00;0,0
2024-09-20 09:00:00;5,544602065535087
2024-09-20 10:00:00;24,967482134707417
2024-09-20 11:00:00;59,34269719721692
2024-09-20 12:00:00;89,67125740650044
2024-09-20 13:00:00;104,02144642475432
2024-09-20 14:00:00;104,33786914351776
2024-09-20 15:00:00;100,67191407981598
2024-09-20 16:00:00;92,93709089758839
2024-09-20 17:00:00;80,04823369386247
2024-09-20 18:00:00;55,89913021625789
2024-09-20 19:00:00;31,743796077380303
2024-09-20 20:00:00;11,928668285537416
2024-09-20 21:00:00;3,849027491362074
2024-09-20 22:00:00;0,0
2024-09-20 23:00:00;0,0
2024-09-21 00:00:00;0,0
2024-09-21 01:00:00;0,0
2024-09-21 02:00:00;0,0
2024-09-21 03:00:00;0,0
2024-09-21 04:00:00;0,0
2024-09-21 05:00:00;0,0
2024-09-21 06:00:00;0,0
2024-09-21 07:00:00;0,0
2024-09-21 08:00:00;1,3513647481803237
2024-09-21 09:00:00;4,260969531537398
2024-09-21 10:00:00;7,900881024079939
2024-09-21 11:00:00;12,821919786561457
2024-09-21 12:00:00;19,325052757567086
2024-09-21 13:00:00;25,065156644590374
2024-09-21 14:00:00;26,8148891665123
2024-09-21 15:00:00;28,642393203833475
2024-09-21 16:00:00;29,02008941323448
2024-09-21 17:00:00;26,355542102464113
2024-09-21 18:00:00;21,835865571356504
2024-09-21 19:00:00;16,948687214409503
2024-09-21 20:00:00;10,07796005234429
2024-09-21 21:00:00;5,344586891682582
2024-09-21 22:00:00;0,0
2024-09-21 23:00:00;0,0
2024-09-22 00:00:00;0,0
2024-09-22 01:00:00;0,0
2024-09-22 02:00:00;0,0
2024-09-22 03:00:00;0,0
2024-09-22 04:00:00;0,0
2024-09-22 05:00:00;0,0
2024-09-22 06:00:00;0,0
2024-09-22 07:00:00;0,0
2024-09-22 08:00:00;3,494609598071446
2024-09-22 09:00:00;8,043174777182404
2024-09-22 10:00:00;15,381395387654216
2024-09-22 11:00:00;25,471529404081704
2024-09-22 12:00:00;36,463033938418995
2024-09-22 13:00:00;45,403458148254856
2024-09-22 14:00:00;48,181543980553506
2024-09-22 15:00:00;47,56468570829885
2024-09-22 16:00:00;44,13891670705231
2024-09-22 17:00:00;37,88067586348613
2024-09-22 18:00:00;30,186712317922954
2024-09-22 19:00:00;22,73318798393703
2024-09-22 20:00:00;12,466612450409748
2024-09-22 21:00:00;6,3829646792282215
2024-09-22 22:00:00;0,0
2024-09-22 23:00:00;0,0
2024-09-23 00:00:00;0,0
2024-09-23 01:00:00;0,0
2024-09-23 02:00:00;0,0
2024-09-23 03:00:00;0,0
2024-09-23 04:00:00;0,0
2024-09-23 05:00:00;0,0
2024-09-23 06:00:00;0,0
2024-09-23 07:00:00;0,0
2024-09-23 08:00:00;0,559646570682696
2024-09-23 09:00:00;9,71614952050445
2024-09-23 10:00:00;35,421902298938086
2024-09-23 11:00:00;75,87651861312314
2024-09-23 12:00:00;103,11270037296572
2024-09-23 13:00:00;112,78161021474455
2024-09-23 14:00:00;111,21473118070172
2024-09-23 15:00:00;109,4646907747125
2024-09-23 16:00:00;105,74437478783963
2024-09-23 17:00:00;96,72655536535345
2024-09-23 18:00:00;81,09496654274547
2024-09-23 19:00:00;58,11193633975367
2024-09-23 20:00:00;21,739233306056914
2024-09-23 21:00:00;6,969333306329583
2024-09-23 22:00:00;0,0
2024-09-23 23:00:00;0,0
2024-09-24 00:00:00;0,0
2024-09-24 01:00:00;0,0
2024-09-24 02:00:00;0,0
2024-09-24 03:00:00;0,0
2024-09-24 04:00:00;0,0
2024-09-24 05:00:00;0,0
2024-09-24 06:00:00;0,0
2024-09-24 07:00:00;0,0
2024-09-24 08:00:00;3,4565665304671316
2024-09-24 09:00:00;13,32630572840977
2024-09-24 10:00:00;34,201495468626895
2024-09-24 11:00:00;63,532096226532715
2024-09-24 12:00:00;85,88921864631405
2024-09-24 13:00:00;96,20725757184572
2024-09-24 14:00:00;96,74042155149542
2024-09-24 15:00:00;95,61387602987814
2024-09-24 16:00:00;91,46941895189684
2024-09-24 17:00:00;79,18748106660868
2024-09-24 18:00:00;58,30661485643969
2024-09-24 19:00:00;36,682288445543485
2024-09-24 20:00:00;16,104219373693002
2024-09-24 21:00:00;6,73300833814051
2024-09-24 22:00:00;0,0
2024-09-24 23:00:00;0,0
2024-09-25 00:00:00;0,0
2024-09-25 01:00:00;0,0
2024-09-25 02:00:00;0,0
2024-09-25 03:00:00;0,0
2024-09-25 04:00:00;0,0
2024-09-25 05:00:00;0,0
2024-09-25 06:00:00;0,0
2024-09-25 07:00:00;0,0
2024-09-25 08:00:00;0,0
2024-09-25 09:00:00;4,741384988279593
2024-09-25 10:00:00;16,85835402906454
2024-09-25 11:00:00;37,03654669524366
2024-09-25 12:00:00;60,069983221608794
2024-09-25 13:00:00;75,56987064334069
2024-09-25 14:00:00;71,62511401327643
2024-09-25 15:00:00;66,35234165044658
2024-09-25 16:00:00;61,22269204707816
2024-09-25 17:00:00;52,022961033896536
2024-09-25 18:00:00;36,58508374394099
2024-09-25 19:00:00;22,206475885964235
2024-09-25 20:00:00;8,95839209594105
2024-09-25 21:00:00;2,9754258356997485
2024-09-25 22:00:00;0,0
2024-09-25 23:00:00;0,0
2024-09-26 00:00:00;0,0
2024-09-26 01:00:00;0,0
2024-09-26 02:00:00;0,0
2024-09-26 03:00:00;0,0
2024-09-26 04:00:00;0,0
2024-09-26 05:00:00;0,0
2024-09-26 06:00:00;0,0
2024-09-26 07:00:00;0,0
2024-09-26 08:00:00;1,9766476407653146
2024-09-26 09:00:00;8,955070368948324
2024-09-26 10:00:00;25,848320206262585
2024-09-26 11:00:00;55,01254269482379
2024-09-26 12:00:00;83,24601340296417
2024-09-26 13:00:00;95,28627825978317
2024-09-26 14:00:00;88,83353906872591
2024-09-26 15:00:00;77,76987335088235
2024-09-26 16:00:00;64,38301480861477
2024-09-26 17:00:00;48,1873550072459
2024-09-26 18:00:00;32,6371091552178
2024-09-26 19:00:00;20,737588368362537
2024-09-26 20:00:00;9,598077121007382
2024-09-26 21:00:00;3,832524905354951
2024-09-26 22:00:00;0,0
2024-09-26 23:00:00;0,0
2024-09-27 00:00:00;0,0
2024-09-27 01:00:00;0,0
2024-09-27 02:00:00;0,0
2024-09-27 03:00:00;0,0
2024-09-27 04:00:00;0,0
2024-09-27 05:00:00;0,0
2024-09-27 06:00:00;0,0
2024-09-27 07:00:00;0,0
2024-09-27 08:00:00;1,16232621148264
2024-09-27 09:00:00;12,671373600144069
2024-09-27 10:00:00;41,578242638719814
2024-09-27 11:00:00;79,72006120684188
2024-09-27 12:00:00;103,59507944587045
2024-09-27 13:00:00;113,0414005101071
2024-09-27 14:00:00;112,44997118118846
2024-09-27 15:00:00;110,89790707233942
2024-09-27 16:00:00;106,70617724660305
2024-09-27 17:00:00;96,5951550066765
2024-09-27 18:00:00;79,3331216335538
2024-09-27 19:00:00;57,00088536890095
2024-09-27 20:00:00;23,278735744960237
2024-09-27 21:00:00;8,367538624259396
2024-09-27 22:00:00;0,0
2024-09-27 23:00:00;0,0
2024-09-28 00:00:00;0,0
2024-09-28 01:00:00;0,0
2024-09-28 02:00:00;0,0
2024-09-28 03:00:00;0,0
2024-09-28 04:00:00;0,0
2024-09-28 05:00:00;0,0
2024-09-28 06:00:00;0,0
2024-09-28 07:00:00;0,0
2024-09-28 08:00:00;3,144584184140924
2024-09-28 09:00:00;8,765722807871983
2024-09-28 10:00:00;17,412855514889294
2024-09-28 11:00:00;29,02569974512745
2024-09-28 12:00:00;41,63007207067087
2024-09-28 13:00:00;52,97926719190302
2024-09-28 14:00:00;57,800895890611116
2024-09-28 15:00:00;59,62017144115593
2024-09-28 16:00:00;58,47751103939405
2024-09-28 17:00:00;50,31853308232169
2024-09-28 18:00:00;39,34378428311353
2024-09-28 19:00:00;28,394503197827635
2024-09-28 20:00:00;13,881230269749215
2024-09-28 21:00:00;6,041841676088025
2024-09-28 22:00:00;0,0
2024-09-28 23:00:00;0,0
2024-09-29 00:00:00;0,0
2024-09-29 01:00:00;0,0
2024-09-29 02:00:00;0,0
2024-09-29 03:00:00;0,0
2024-09-29 04:00:00;0,0
2024-09-29 05:00:00;0,0
2024-09-29 06:00:00;0,0
2024-09-29 07:00:00;0,0
2024-09-29 08:00:00;0,5675033159555731
2024-09-29 09:00:00;5,040372346343143
2024-09-29 10:00:00;13,379412309084433
2024-09-29 11:00:00;25,834084559239855
2024-09-29 12:00:00;40,05102819503572
2024-09-29 13:00:00;53,15160472841688
2024-09-29 14:00:00;58,87234156729582
2024-09-29 15:00:00;60,010988073069235
2024-09-29 16:00:00;56,959856966155215
2024-09-29 17:00:00;49,15646001996105
2024-09-29 18:00:00;38,17692647428482
2024-09-29 19:00:00;27,027958624818204
2024-09-29 20:00:00;12,507472087074152
2024-09-29 21:00:00;4,76053309664275
2024-09-29 22:00:00;0,0
2024-09-29 23:00:00;0,0
2024-09-30 00:00:00;0,0
2024-09-30 01:00:00;0,0
2024-09-30 02:00:00;0,0
2024-09-30 03:00:00;0,0
2024-09-30 04:00:00;0,0
2024-09-30 05:00:00;0,0
2024-09-30 06:00:00;0,0
2024-09-30 07:00:00;0,0
2024-09-30 08:00:00;0,0
2024-09-30 09:00:00;11,968696635220116
2024-09-30 10:00:00;48,896998134270284
2024-09-30 11:00:00;94,81044913533235
2024-09-30 12:00:00;119,1154468596344
2024-09-30 13:00:00;126,31044664386778
2024-09-30 14:00:00;122,51514378193768
2024-09-30 15:00:00;119,10616016391563
2024-09-30 16:00:00;113,97271560433994
2024-09-30 17:00:00;102,79532891515045
2024-09-30 18:00:00;84,12828598621067
2024-09-30 19:00:00;57,56268940867745
2024-09-30 20:00:00;19,30365139395586
2024-09-30 21:00:00;4,734294532240877
2024-09-30 22:00:00;0,0
2024-09-30 23:00:00;0,0
